GEOID,all,black,native,aapi,add,white,latino,City,Geography,System,Area,Metric,Measure,Source,Year,BiggerBetter,geolevel
48113016710,0.1497326203208556,0.08714788732394366,NA,0,0.3588957055214724,0,0.4811320754716981,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113016711,0.05080213903743316,0.0627062706270627,NA,NA,0,NA,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113016902,0.09955423476968796,0.0723781388478582,NA,NA,0.09538461538461539,0,0.15653775322283608,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113016903,0.07015130674002751,0.06503067484662577,NA,NA,0.0311284046692607,0.12248628884826325,0.04059040590405904,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017005,0.12706389088298636,0,NA,0,0,0,0.24246575342465754,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017006,0.08977556109725686,0,NA,NA,0.03636363636363636,0.033773861967694566,0.18162393162393162,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017007,0.1534017971758665,0,0,0,0.10990990990990991,0,0.2643805309734513,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017008,0.05892857142857143,0.026900584795321637,0,NA,0.20801526717557253,0,0.18106312292358803,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017009,0.09862385321100918,NA,NA,NA,0,0.050808314087759814,0.12647754137115838,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017010,0.08158368326334733,0,0,0,0.14253897550111358,0,0.140641158221303,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017101,0.250869349230005,0,NA,0,0.4655688622754491,0.3002481389578164,0.32904884318766064,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017102,0.034828496042216356,0,NA,1,0.027777777777777776,0,0.05560235888795282,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017602,0.01778496362166532,0,NA,NA,0.0650887573964497,0,0.03880070546737213,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017605,0.049011177987962166,0.0081799591002045,NA,NA,0.11209439528023599,0,0.08660130718954248,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017606,0.11412665274878218,0.022292993630573247,0,0,0.3112745098039216,0.017191977077363897,0.20079787234042554,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017805,0,0,0,NA,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017806,0.12460063897763578,0.06349206349206349,0,NA,0.14527027027027026,0,0.18711656441717792,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017808,0.012414649286157667,0,NA,0.0297029702970297,0,0.02009456264775414,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113017900,0.04894629503738953,0,0,0,0.1561771561771562,0,0.09278350515463918,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018001,0.12366912366912367,0,NA,0,0.125,0,0.286527514231499,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018126,0.07495667244367418,0.061601642710472276,0.5571428571428572,0,0.17938931297709923,0.05026455026455026,0.1447811447811448,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018127,0.11325301204819277,0,0,0,0.2727272727272727,0.02575107296137339,0.22564102564102564,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018129,0,0,0,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018130,0.02927088877062267,0.028703703703703703,NA,0,0.06878306878306878,0.023758099352051837,0.0436241610738255,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018501,0.2218725413060582,0,0,NA,0.2222222222222222,0.016483516483516484,0.32167832167832167,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018505,0.11831626848691695,0.1109107303877367,0,0.5393258426966292,0,0,0.09814323607427056,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018506,0.06919060052219321,0.07528641571194762,NA,0,0,0.07734806629834254,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018507,0.025936599423631124,0.03536345776031434,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113018508,0.19359534206695778,0,NA,NA,0.494949494949495,0,0.5635593220338984,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019016,0.10907504363001745,0.06588235294117648,NA,0,0,0.1038374717832957,0.42857142857142855,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019018,0.03125,0.059077809798270896,0,0.02263374485596708,0,0.020689655172413793,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019019,0.14336213668499606,0.22960470984020184,NA,0,0.00949367088607595,0.04009433962264151,0.14858096828046743,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019033,0.07945425361155699,0,0.8461538461538461,0.18232044198895028,0.06683168316831684,0.03272727272727273,0.08419497784342689,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019034,0.10815047021943573,0.04195804195804196,NA,0.043478260869565216,0.1813186813186813,0.09836065573770492,0.33676975945017185,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019035,0.12955974842767295,0.05030959752321981,NA,0.33663366336633666,0.19646799116997793,0,0.30715532286212915,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019039,0.08748778103616814,0,NA,0,0.28378378378378377,0.029093931837073983,0.32142857142857145,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019040,0.07230923025658113,0.024351924587588374,NA,0.055825242718446605,0.4246031746031746,0.058151609553478714,0.22397476340694006,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019041,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019045,0.08524590163934426,0.06415094339622641,NA,0.20853080568720378,0.09883720930232558,0,0.0776255707762557,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019202,0.06600831600831601,0.09913793103448276,0,0,0.17509727626459143,0.005376344086021506,0.2474747474747475,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019205,0,0,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019208,0.12923923006416133,0.2101313320825516,0,0,0.17139479905437352,0,0.16068052930056712,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019212,0.22740524781341107,0,1,NA,0.20443740095087162,0,0.2772511848341232,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019213,0.060026385224274406,0.04519774011299435,NA,0,0.1144578313253012,0,0.11652173913043479,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019214,0.22141296431172613,0.44642857142857145,NA,0,0.20563847429519072,0.21749408983451538,0.2255729794933655,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019215,0,NA,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019301,0,NA,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019302,0,NA,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019501,0,NA,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019502,0.015473887814313346,0,0,0,0,0.016901408450704224,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019600,0.0011273957158962795,NA,NA,0,0,0.0012836970474967907,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019700,0,NA,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019800,0,0,NA,0,NA,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113019900,0.11223628691983123,0,0,NA,0.012578616352201259,0.12716763005780346,0.11538461538461539,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020100,0.03537414965986395,0,0,0.6875,0.02912621359223301,0,0.03289473684210526,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020200,0.03278688524590164,0,0,NA,0.33557046979865773,0,0.20161290322580644,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020300,0.06132879045996593,0.02867383512544803,NA,0,0,0.2436548223350254,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020401,0.046493301812450746,0,0,0,0.25,0.03557312252964427,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020402,0.01972584419926446,0,0,0.4594594594594595,0.050119331742243436,0.012574850299401197,0.052109181141439205,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020500,0.05421389847215377,0.04838709677419355,NA,0,0,0,0.09487666034155598,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020600,0,NA,NA,0,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020800,0.03546646106399383,0.023445463812436288,NA,0,0.058673469387755105,0,0.08487084870848709,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113020900,0.04909560723514212,0,NA,NA,0,0.26146788990825687,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113021000,0.0555,0.02058590657165479,NA,NA,0.19941348973607037,0.19101123595505617,0.10493827160493827,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113021100,0.07371975239167136,0.021520803443328552,NA,NA,0.3263157894736842,0,0.28212290502793297,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113021200,0.06424581005586592,0,0,0,0.045,0,0.08170515097690942,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113980100,NA,NA,NA,NA,NA,NA,NA,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48113980200,0.026595744680851064,NA,0,0.05474452554744526,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48121021615,0.032903225806451615,0,NA,0,0.10526315789473684,0.0041841004184100415,0.07907742998352553,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48121021616,0.030631479736098022,0.02364066193853428,NA,0,0,0.038882138517618466,0.03554868624420402,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48121021632,0.025273224043715847,0.1,0,0.16455696202531644,0,0,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48121021634,0.10070605722779635,0,0.8387096774193549,0,0.18681318681318682,0.03933136676499508,0.34632683658170915,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
48121021635,0.0046393926613243356,0,NA,0,0,0.012195121951219513,0,"Dallas, TX",Tract,Human Development,Housing Quality and Affordability,Overcrowded Housing (More than 1 occupant per room),%,ACS 5-year,2022,0,2
